Settle Date;Security;Maturity;Bid Price;Ask Price;Accrued
2023.05.30;A410425A20;2041.04.25;56.7588;58.3881;0.2869
2023.05.30;A290523A20;2029.05.23;71.2093;72.1425;0.0383
2023.05.30;A260422E20;2026.04.22;79.2025;79.7381;0.1557
2023.05.30;A330420A20;2033.04.20;62.7903;64.2252;0.2459
2023.05.30;A340622A21;2034.06.22;60.4223;61.7183;2.1082
2023.05.30;A290822B21;2029.08.22;97.22;97.4;0.3587
2023.05.30;A260826F21;2026.08.26;77.8022;78.4596;1.1384
2023.05.30;A510428G21;2051.04.28;59.2882;61.5158;0.3497
2023.05.30;A280323B22;2028.03.23;82.8582;83.8005;0.8361
2023.05.30;A321124A22;2032.11.24;78.0733;79.3506;2.4336
2023.05.30;A320527G22;2032.05.27;77.5642;79.1161;0.0369
2023.05.30;D231018;2023.10.18;94.9074;94.9674;0
2023.05.30;A320825B22;2032.08.25;95.05;95.45;0.2231
2023.05.30;D231227;2023.12.27;92.6174;92.7231;0
2023.05.30;A261021H23;2026.10.21;98.6463;99.4183;3.4356
2023.05.30;D230920;2023.09.20;95.9405;96.0128;0
2023.05.30;D240221;2024.02.21;91.1754;91.2124;0
2023.05.30;D231129;2023.11.29;93.4981;93.6227;0
2023.05.30;D240430;2024.04.30;89.0683;89.2167;0
2023.05.31;A231124A07;2023.11.24;96.2067;96.2994;3.0904
2023.05.31;A281022A11;2028.10.22;90.7909;91.8891;4.087
2023.05.31;A250624B14;2025.06.24;89.9437;90.3674;5.1384
2023.05.31;A240626B15;2024.06.26;90.0442;90.2827;2.7863
2023.05.31;A311022A15;2031.10.22;71.9081;73.2834;1.9678
2023.05.31;A271027A16;2027.10.27;78.0883;78.8677;1.7753
2023.05.31;A261222D17;2026.12.22;79.6191;80.2442;1.2055
2023.05.31;A381027A18;2038.10.27;59.5978;61.0934;1.7753
2023.05.31;A241024C18;2024.10.24;87.7704;88.0325;1.5
2023.05.31;A300821A19;2030.08.21;73.191;74.4328;2.326
2023.05.31;A251126C19;2025.11.26;80.3023;80.79;0.5096
2023.05.31;A270422B20;2027.04.22;98.35;98.72;1.7648
2023.05.31;A410425A20;2041.04.25;56.7618;58.6686;0.2951
2023.05.31;A290523A20;2029.05.23;71.1085;72.1523;0.0437
2023.05.31;A260422E20;2026.04.22;79.2194;79.7546;0.1598
2023.05.31;A330420A20;2033.04.20;62.949;64.2319;0.252
2023.05.31;A340622A21;2034.06.22;60.4288;61.7246;2.1144
2023.05.31;A290822B21;2029.08.22;97.22;97.45;0.4035
2023.05.31;A260826F21;2026.08.26;77.8634;78.4753;1.1425
2023.05.31;A510428G21;2051.04.28;59.5217;61.5986;0.3607
2023.05.31;A280323B22;2028.03.23;82.8657;83.7737;0.8484
2023.05.31;A321124A22;2032.11.24;77.9677;79.3547;2.4466
2023.05.31;A320527G22;2032.05.27;77.4629;78.9038;0.0492
2023.05.31;D231018;2023.10.18;94.9417;95.0294;0
2023.05.31;A320825B22;2032.08.25;95.05;95.45;0.2677
2023.05.31;D231227;2023.12.27;92.75;92.8505;0
2023.05.31;A261021H23;2026.10.21;98.7018;99.3907;3.4616
2023.05.31;D230920;2023.09.20;95.9693;96.041;0
2023.05.31;D240221;2024.02.21;91.2117;91.3594;0
2023.05.31;D231129;2023.11.29;93.5446;93.6509;0
2023.05.31;D240430;2024.04.30;89.2898;89.3566;0
2023.06.01;A231124A07;2023.11.24;96.2186;96.3191;3.1068
2023.06.01;A281022A11;2028.10.22;91.2631;92.1697;4.1055
2023.06.01;A250624B14;2025.06.24;90.0051;90.4286;5.1534
2023.06.01;A240626B15;2024.06.26;90.1448;90.3234;2.7945
2023.06.01;A311022A15;2031.10.22;72.4511;73.7386;1.9767
2023.06.01;A271027A16;2027.10.27;78.3082;79.0898;1.7836
2023.06.01;A261222D17;2026.12.22;79.7318;80.4332;1.213
2023.06.01;A381027A18;2038.10.27;59.9872;61.5619;1.7836
2023.06.01;A241024C18;2024.10.24;87.8251;88.1198;1.5068
2023.06.01;A300821A19;2030.08.21;73.5068;74.7998;2.3342
2023.06.01;A251126C19;2025.11.26;80.4114;80.845;0.5123
2023.06.01;A270422B20;2027.04.22;98.35;98.72;1.81
2023.06.01;A410425A20;2041.04.25;57.2337;59.0209;0.3033
2023.06.01;A290523A20;2029.05.23;71.3777;72.4259;0.0492
2023.06.01;A260422E20;2026.04.22;79.3387;79.8952;0.1639
2023.06.01;A330420A20;2033.04.20;63.2607;64.5509;0.2582
2023.06.01;A340622A21;2034.06.22;60.8099;62.0052;2.1205
2023.06.01;A290822B21;2029.08.22;97.22;97.4;0.4483
2023.06.01;A260826F21;2026.08.26;77.9472;78.605;1.1466
2023.06.01;A510428G21;2051.04.28;60.071;62.0948;0.3716
2023.06.01;A280323B22;2028.03.23;83.3423;83.9843;0.8607
2023.06.01;A321124A22;2032.11.24;78.6338;79.9222;2.4596
2023.06.01;A320527G22;2032.05.27;77.8905;79.3412;0.0615
2023.06.01;D231018;2023.10.18;94.976;95.0632;0
2023.06.01;A320825B22;2032.08.25;94.9564;95.4364;0.3123
2023.06.01;D231227;2023.12.27;92.7821;92.8821;0
2023.06.01;A261021H23;2026.10.21;98.8669;99.5292;3.4877
2023.06.01;D230920;2023.09.20;95.9982;96.0721;0
2023.06.01;D240221;2024.02.21;91.1806;91.2663;0
2023.06.01;D231129;2023.11.29;93.6043;93.7101;0
2023.06.01;D240430;2024.04.30;89.3184;89.3924;0
2023.06.02;A231124A07;2023.11.24;96.2804;96.3388;3.1233
2023.06.02;A281022A11;2028.10.22;91.5021;92.292;4.124
2023.06.02;A250624B14;2025.06.24;90.2287;90.4896;5.1685
2023.06.02;A240626B15;2024.06.26;90.2366;90.381;2.8027
2023.06.02;A311022A15;2031.10.22;72.9494;73.9454;1.9856
2023.06.02;A271027A16;2027.10.27;78.6186;79.2217;1.7918
2023.06.02;A261222D17;2026.12.22;79.9694;80.5215;1.2205
2023.06.02;A381027A18;2038.10.27;60.5755;61.7663;1.7918
2023.06.02;A241024C18;2024.10.24;87.9558;88.1521;1.5137
2023.06.02;A300821A19;2030.08.21;74.135;75.078;2.3425
2023.06.02;A251126C19;2025.11.26;80.6827;80.9179;0.5151
2023.06.02;A270422B20;2027.04.22;98.45;98.72;1.8553
2023.06.02;A410425A20;2041.04.25;57.7107;59.2347;0.3115
2023.06.02;A290523A20;2029.05.23;71.7599;72.5491;0.0546
2023.06.02;A260422E20;2026.04.22;79.602;80.0151;0.168
2023.06.02;A330420A20;2033.04.20;63.7283;64.7669;0.2643
2023.06.02;A340622A21;2034.06.22;61.1936;62.1768;2.1267
2023.06.02;A290822B21;2029.08.22;97.25;97.35;0.4932
2023.06.02;A260826F21;2026.08.26;78.1892;78.712;1.1507
2023.06.02;A510428G21;2051.04.28;60.5482;62.5132;0.3825
2023.06.02;A280323B22;2028.03.23;83.4168;84.0933;0.873
2023.06.02;A321124A22;2032.11.24;78.9158;80.2098;2.4726
2023.06.02;A320527G22;2032.05.27;78.2141;79.5629;0.0738
2023.06.02;D231018;2023.10.18;95.0104;95.0796;0
2023.06.02;A320825B22;2032.08.25;95.14;95.45;0.3569
2023.06.02;D231227;2023.12.27;92.8141;92.9138;0
2023.06.02;A261021H23;2026.10.21;99.0873;99.6401;3.5137
2023.06.02;D230920;2023.09.20;96.0328;96.1061;0
2023.06.02;D240221;2024.02.21;91.2109;91.2964;0
2023.06.02;D231129;2023.11.29;93.5891;93.6812;0
2023.06.02;D240430;2024.04.30;89.3396;89.4504;0
2023.06.05;A231124A07;2023.11.24;96.312;96.3981;3.1726
2023.06.05;A281022A11;2028.10.22;91.8667;92.9394;4.1795
2023.06.05;A250624B14;2025.06.24;90.3469;90.7378;5.2137
2023.06.05;A240626B15;2024.06.26;90.3251;90.5616;2.8274
2023.06.05;A311022A15;2031.10.22;73.4643;74.8743;2.0123
2023.06.05;A271027A16;2027.10.27;78.952;79.7705;1.8164
2023.06.05;A261222D17;2026.12.22;80.2832;80.9887;1.2432
2023.06.05;A381027A18;2038.10.27;62.1139;63.4123;1.8164
2023.06.05;A241024C18;2024.10.24;88.0646;88.3364;1.5342
2023.06.05;A300821A19;2030.08.21;74.6496;75.9653;2.3671
2023.06.05;A251126C19;2025.11.26;80.8113;81.3186;0.5233
2023.06.05;A270422B20;2027.04.22;98.7;99;1.991
2023.06.05;A410425A20;2041.04.25;59.1029;60.8938;0.3361
2023.06.05;A290523A20;2029.05.23;72.1264;73.2243;0.071
2023.06.05;A260422E20;2026.04.22;79.8164;80.3752;0.1803
2023.06.05;A330420A20;2033.04.20;64.3687;65.845;0.2828
2023.06.05;A340622A21;2034.06.22;62.1407;63.5926;2.1452
2023.06.05;A290822B21;2029.08.22;97.8129;97.9;0.6277
2023.06.05;A260826F21;2026.08.26;78.5542;79.2164;1.163
2023.06.05;A510428G21;2051.04.28;62.3484;64.4927;0.4153
2023.06.05;A280323B22;2028.03.23;83.742;84.6258;0.9098
2023.06.05;A321124A22;2032.11.24;79.7687;81.2527;2.5116
2023.06.05;A320527G22;2032.05.27;79.086;80.5635;0.1107
2023.06.05;D231018;2023.10.18;95.0966;95.178;0
2023.06.05;A320825B22;2032.08.25;95.3;95.6;0.4907
2023.06.05;D231227;2023.12.27;92.9104;93.0335;0
2023.06.05;A261021H23;2026.10.21;99.3359;100.0286;3.5918
2023.06.05;D230920;2023.09.20;96.145;96.2083;0
2023.06.05;D240221;2024.02.21;91.3626;91.4777;0
2023.06.05;D231129;2023.11.29;93.6677;93.7843;0
2023.06.05;D240430;2024.04.30;89.4841;89.6459;0
2023.06.06;A231124A07;2023.11.24;96.3567;96.4589;3.189
2023.06.06;A281022A11;2028.10.22;92.4242;93.5452;4.1979
2023.06.06;A250624B14;2025.06.24;90.5215;90.9458;5.2288
2023.06.06;A240626B15;2024.06.26;90.6019;90.7881;2.8356
2023.06.06;A311022A15;2031.10.22;74.2218;75.5461;2.0212
2023.06.06;A271027A16;2027.10.27;79.7199;80.363;1.8247
2023.06.06;A261222D17;2026.12.22;80.7989;81.4333;1.2507
2023.06.06;A381027A18;2038.10.27;62.6602;64.1834;1.8247
2023.06.06;A241024C18;2024.10.24;88.2815;88.5321;1.5411
2023.06.06;A300821A19;2030.08.21;75.2433;76.4789;2.3753
2023.06.06;A251126C19;2025.11.26;81.083;81.5921;0.526
2023.06.06;A270422B20;2027.04.22;99.9;100.3;2.0363
2023.06.06;A410425A20;2041.04.25;59.5293;61.4848;0.3443
2023.06.06;A290523A20;2029.05.23;72.7014;73.7324;0.0765
2023.06.06;A260422E20;2026.04.22;80.329;80.8712;0.1844
2023.06.06;A330420A20;2033.04.20;65.1611;66.7131;0.2889
2023.06.06;A340622A21;2034.06.22;63.2602;64.5701;2.1514
2023.06.06;A290822B21;2029.08.22;99.85;100.25;0.6725
2023.06.06;A260826F21;2026.08.26;78.9799;79.6463;1.1671
2023.06.06;A510428G21;2051.04.28;62.7694;64.9361;0.4262
2023.06.06;A280323B22;2028.03.23;84.3937;85.1478;0.9221
2023.06.06;A321124A22;2032.11.24;80.9109;82.4215;2.5247
2023.06.06;A320527G22;2032.05.27;80.071;81.6278;0.123
2023.06.06;D231018;2023.10.18;95.1648;95.2222;0
2023.06.06;A320825B22;2032.08.25;97.815;98.22;0.5353
2023.06.06;D231227;2023.12.27;93.0259;93.1535;0
2023.06.06;A261021H23;2026.10.21;99.9171;100.643;3.6178
2023.06.06;D230920;2023.09.20;96.1933;96.2642;0
2023.06.06;D240221;2024.02.21;91.5378;91.6287;0
2023.06.06;D231129;2023.11.29;93.7484;93.8474;0
2023.06.06;D240430;2024.04.30;89.6814;89.8581;0
2023.06.07;A231124A07;2023.11.24;96.4174;96.4987;3.2055
2023.06.07;A281022A11;2028.10.22;92.5467;93.6287;4.2164
2023.06.07;A250624B14;2025.06.24;90.7941;91.2526;5.2438
2023.06.07;A240626B15;2024.06.26;90.9042;91.0912;2.8438
2023.06.07;A311022A15;2031.10.22;74.3288;75.7583;2.0301
2023.06.07;A271027A16;2027.10.27;79.6391;80.4656;1.8329
2023.06.07;A261222D17;2026.12.22;80.8872;81.5475;1.2582
2023.06.07;A381027A18;2038.10.27;62.664;64.5399;1.8329
2023.06.07;A241024C18;2024.10.24;88.5531;88.8263;1.5479
2023.06.07;A300821A19;2030.08.21;75.3865;76.6246;2.3836
2023.06.07;A251126C19;2025.11.26;81.3371;81.8478;0.5288
2023.06.07;A270422B20;2027.04.22;100;100.38;2.0815
2023.06.07;A410425A20;2041.04.25;60.0313;61.9336;0.3525
2023.06.07;A290523A20;2029.05.23;72.8247;73.896;0.082
2023.06.07;A260422E20;2026.04.22;80.3867;80.9498;0.1885
2023.06.07;A330420A20;2033.04.20;65.432;66.6651;0.2951
2023.06.07;A340622A21;2034.06.22;63.3228;64.7495;2.1575
2023.06.07;A290822B21;2029.08.22;99.95;100.39;0.7173
2023.06.07;A260826F21;2026.08.26;79.1097;79.7539;1.1712
2023.06.07;A510428G21;2051.04.28;63.1094;65.474;0.4372
2023.06.07;A280323B22;2028.03.23;84.3325;85.2579;0.9344
2023.06.07;A321124A22;2032.11.24;81.1448;82.7788;2.5377
2023.06.07;A320527G22;2032.05.27;80.3501;81.8569;0.1352
2023.06.07;D231018;2023.10.18;95.2494;95.3333;0
2023.06.07;A320825B22;2032.08.25;97.9728;98.45;0.5799
2023.06.07;D231227;2023.12.27;93.2191;93.273;0
2023.06.07;A261021H23;2026.10.21;100.0281;100.7826;3.6438
2023.06.07;D230920;2023.09.20;96.3414;96.3766;0
2023.06.07;D240221;2024.02.21;91.7187;91.8702;0
2023.06.07;D231129;2023.11.29;93.9831;94.0949;0
2023.06.07;D240430;2024.04.30;90.1442;90.3297;0
2023.06.08;A231124A07;2023.11.24;96.4576;96.5547;3.2219
2023.06.08;A281022A11;2028.10.22;93.2691;94.3209;4.2349
2023.06.08;A250624B14;2025.06.24;90.8384;91.2638;5.2589
2023.06.08;A240626B15;2024.06.26;90.9522;91.1473;2.8521
2023.06.08;A311022A15;2031.10.22;75.1988;76.5437;2.039
2023.06.08;A271027A16;2027.10.27;80.1073;80.9085;1.8411
2023.06.08;A261222D17;2026.12.22;81.2542;81.8409;1.2658
2023.06.08;A381027A18;2038.10.27;63.4928;65.1848;1.8411
2023.06.08;A241024C18;2024.10.24;88.585;88.8687;1.5548
2023.06.08;A300821A19;2030.08.21;76.0785;77.2364;2.3918
2023.06.08;A251126C19;2025.11.26;81.5372;82.0308;0.5315
2023.06.08;A270422B20;2027.04.22;99.97;100.45;2.1268
2023.06.08;A410425A20;2041.04.25;60.6839;62.6891;0.3607
2023.06.08;A290523A20;2029.05.23;73.5975;74.526;0.0874
2023.06.08;A260422E20;2026.04.22;80.6731;81.1964;0.1926
2023.06.08;A330420A20;2033.04.20;66.3472;67.6006;0.3012
2023.06.08;A340622A21;2034.06.22;64.0661;65.5126;2.1637
2023.06.08;A290822B21;2029.08.22;100.2535;100.59;0.7622
2023.06.08;A260826F21;2026.08.26;79.3543;80.0005;1.1753
2023.06.08;A510428G21;2051.04.28;63.7106;66.2015;0.4481
2023.06.08;A280323B22;2028.03.23;84.8518;85.7492;0.9467
2023.06.08;A321124A22;2032.11.24;82.37;83.7945;2.5507
2023.06.08;A320527G22;2032.05.27;81.3544;82.7128;0.1475
2023.06.08;D231018;2023.10.18;95.3501;95.4335;0
2023.06.08;A320825B22;2032.08.25;99.1533;99.5;0.6246
2023.06.08;D231227;2023.12.27;93.3871;93.4703;0
2023.06.08;A261021H23;2026.10.21;100.4177;101.1476;3.6699
2023.06.08;D230920;2023.09.20;96.4395;96.4744;0
2023.06.08;D240221;2024.02.21;91.99;92.0203;0
2023.06.08;D231129;2023.11.29;94.071;94.1781;0
2023.06.08;D240430;2024.04.30;90.3563;90.5049;0
2023.06.09;A231124A07;2023.11.24;96.4773;96.5739;3.2384
2023.06.09;A281022A11;2028.10.22;92.9915;94.0388;4.2534
2023.06.09;A250624B14;2025.06.24;90.7525;91.144;5.274
2023.06.09;A240626B15;2024.06.26;90.9664;91.1695;2.8603
2023.06.09;A311022A15;2031.10.22;74.7969;76.1846;2.0479
2023.06.09;A271027A16;2027.10.27;79.8734;80.7328;1.8493
2023.06.09;A261222D17;2026.12.22;81.1145;81.7762;1.2733
2023.06.09;A381027A18;2038.10.27;63.0137;64.8313;1.8493
2023.06.09;A241024C18;2024.10.24;88.5952;88.802;1.5616
2023.06.09;A300821A19;2030.08.21;75.6285;76.917;2.4
2023.06.09;A251126C19;2025.11.26;81.4828;81.9753;0.5342
2023.06.09;A270422B20;2027.04.22;100.25;100.5;2.172
2023.06.09;A410425A20;2041.04.25;60.3247;62.089;0.3689
2023.06.09;A290523A20;2029.05.23;73.2243;74.3017;0.0929
2023.06.09;A260422E20;2026.04.22;80.585;81.128;0.1967
2023.06.09;A330420A20;2033.04.20;65.7639;67.1677;0.3074
2023.06.09;A340622A21;2034.06.22;63.6175;64.9934;2.1699
2023.06.09;A290822B21;2029.08.22;100.2513;100.7;0.807
2023.06.09;A260826F21;2026.08.26;79.2778;79.8995;1.1795
2023.06.09;A510428G21;2051.04.28;63.1965;65.566;0.459
2023.06.09;A280323B22;2028.03.23;84.619;85.5475;0.959
2023.06.09;A321124A22;2032.11.24;81.7892;83.3197;2.5637
2023.06.09;A320527G22;2032.05.27;80.9115;82.374;0.1598
2023.06.09;D231018;2023.10.18;95.4665;95.5528;0
2023.06.09;A320825B22;2032.08.25;99.1509;99.5;0.6692
2023.06.09;D231227;2023.12.27;93.3982;93.4761;0
2023.06.09;A261021H23;2026.10.21;100.2499;100.9776;3.6959
2023.06.09;D230920;2023.09.20;96.4831;96.5178;0
2023.06.09;D240221;2024.02.21;92.0972;92.1457;0
2023.06.09;D231129;2023.11.29;94.0988;94.184;0
2023.06.09;D240430;2024.04.30;90.383;90.5312;0
2023.06.12;A231124A07;2023.11.24;96.616;96.6914;3.2877
2023.06.12;A281022A11;2028.10.22;93.2807;94.3309;4.3089
2023.06.12;A250624B14;2025.06.24;90.9179;91.3088;5.3192
2023.06.12;A240626B15;2024.06.26;91.1351;91.3625;2.8849
2023.06.12;A311022A15;2031.10.22;75.0696;76.4101;2.0747
2023.06.12;A271027A16;2027.10.27;80.3018;81.1656;1.874
2023.06.12;A261222D17;2026.12.22;81.5065;82.1966;1.2959
2023.06.12;A381027A18;2038.10.27;63.0251;64.7713;1.874
2023.06.12;A241024C18;2024.10.24;88.7231;88.9943;1.5822
2023.06.12;A300821A19;2030.08.21;75.9239;77.2171;2.4247
2023.06.12;A251126C19;2025.11.26;81.7191;82.2301;0.5425
2023.06.12;A270422B20;2027.04.22;100.32;100.79;2.3078
2023.06.12;A410425A20;2041.04.25;60.2616;62.3229;0.3934
2023.06.12;A290523A20;2029.05.23;73.5969;74.6406;0.1093
2023.06.12;A260422E20;2026.04.22;80.8409;81.4266;0.209
2023.06.12;A330420A20;2033.04.20;65.9968;67.4604;0.3258
2023.06.12;A340622A21;2034.06.22;63.9198;65.4195;2.1884
2023.06.12;A290822B21;2029.08.22;100.4132;100.7;0.9415
2023.06.12;A260826F21;2026.08.26;79.599;80.2455;1.1918
2023.06.12;A510428G21;2051.04.28;63.114;65.4785;0.4918
2023.06.12;A280323B22;2028.03.23;84.9131;85.8443;0.9959
2023.06.12;A321124A22;2032.11.24;82.2087;83.6882;2.6027
2023.06.12;A320527G22;2032.05.27;81.2012;82.7264;0.1967
2023.06.12;D231018;2023.10.18;95.6307;95.7154;0
2023.06.12;A320825B22;2032.08.25;99.2001;99.64;0.803
2023.06.12;D231227;2023.12.27;93.5095;93.5913;0
2023.06.12;A261021H23;2026.10.21;100.5828;101.2278;3.774
2023.06.12;D230920;2023.09.20;96.5924;96.6235;0
2023.06.12;D240221;2024.02.21;92.1942;92.3444;0
2023.06.12;D231129;2023.11.29;94.2581;94.3631;0
2023.06.12;D240430;2024.04.30;90.4777;90.6101;0
2023.06.13;A231124A07;2023.11.24;96.6355;96.7183;3.3041
2023.06.13;A281022A11;2028.10.22;93.8874;94.864;4.3274
2023.06.13;A250624B14;2025.06.24;91.0109;91.4509;5.3342
2023.06.13;A240626B15;2024.06.26;91.1994;91.418;2.8932
2023.06.13;A311022A15;2031.10.22;76.0522;77.3081;2.0836
2023.06.13;A271027A16;2027.10.27;80.7115;81.5491;1.8822
2023.06.13;A261222D17;2026.12.22;81.7223;82.3627;1.3034
2023.06.13;A381027A18;2038.10.27;63.7201;65.2749;1.8822
2023.06.13;A241024C18;2024.10.24;88.7765;89.0583;1.589
2023.06.13;A300821A19;2030.08.21;76.5742;77.7863;2.4329
2023.06.13;A251126C19;2025.11.26;81.9009;82.3579;0.5452
2023.06.13;A270422B20;2027.04.22;100.32;100.79;2.353
2023.06.13;A410425A20;2041.04.25;61.0635;62.9316;0.4016
2023.06.13;A290523A20;2029.05.23;74.1838;75.1192;0.1148
2023.06.13;A260422E20;2026.04.22;81.0443;81.6103;0.2131
2023.06.13;A330420A20;2033.04.20;66.703;68.0739;0.332
2023.06.13;A340622A21;2034.06.22;64.6707;66.132;2.1945
2023.06.13;A290822B21;2029.08.22;100.2946;100.65;0.9863
2023.06.13;A260826F21;2026.08.26;79.7981;80.4229;1.1959
2023.06.13;A510428G21;2051.04.28;64.0623;66.2977;0.5027
2023.06.13;A280323B22;2028.03.23;85.4699;86.2336;1.0082
2023.06.13;A321124A22;2032.11.24;83.0365;84.474;2.6158
2023.06.13;A320527G22;2032.05.27;82.1042;83.6504;0.209
2023.06.13;D231018;2023.10.18;95.6634;95.7539;0
2023.06.13;A320825B22;2032.08.25;99.1995;99.59;0.8476
2023.06.13;D231227;2023.12.27;93.5402;93.6216;0
2023.06.13;A261021H23;2026.10.21;100.9458;101.5088;3.8
2023.06.13;D230920;2023.09.20;96.6151;96.6485;0
2023.06.13;D240221;2024.02.21;92.2046;92.3123;0
2023.06.13;D231129;2023.11.29;94.29;94.3902;0
2023.06.13;D240430;2024.04.30;90.5044;90.6365;0
2023.06.14;A231124A07;2023.11.24;96.6472;96.7491;3.3205
2023.06.14;A281022A11;2028.10.22;94.1329;95.2357;4.3459
2023.06.14;A250624B14;2025.06.24;91.1361;91.5601;5.3493
2023.06.14;A240626B15;2024.06.26;91.2301;91.4482;2.9014
2023.06.14;A311022A15;2031.10.22;76.1618;77.5785;2.0925
2023.06.14;A271027A16;2027.10.27;80.9068;81.7464;1.8904
2023.06.14;A261222D17;2026.12.22;81.7344;82.4259;1.311
2023.06.14;A381027A18;2038.10.27;63.7935;65.4223;1.8904
2023.06.14;A241024C18;2024.10.24;88.765;89.0245;1.5959
2023.06.14;A300821A19;2030.08.21;76.7199;78.0288;2.4411
2023.06.14;A251126C19;2025.11.26;81.9553;82.3939;0.5479
2023.06.14;A270422B20;2027.04.22;100.15;100.6;2.3983
2023.06.14;A410425A20;2041.04.25;61.2131;63.0107;0.4098
2023.06.14;A290523A20;2029.05.23;74.3093;75.4038;0.1202
2023.06.14;A260422E20;2026.04.22;81.0601;81.6468;0.2172
2023.06.14;A330420A20;2033.04.20;66.9809;68.4699;0.3381
2023.06.14;A340622A21;2034.06.22;64.9079;66.4349;2.2007
2023.06.14;A290822B21;2029.08.22;100.2733;100.75;1.0312
2023.06.14;A260826F21;2026.08.26;79.9053;80.4841;1.2
2023.06.14;A510428G21;2051.04.28;64.3253;66.6672;0.5137
2023.06.14;A280323B22;2028.03.23;85.6491;86.4495;1.0205
2023.06.14;A321124A22;2032.11.24;83.456;85.0853;2.6288
2023.06.14;A320527G22;2032.05.27;82.5051;84.1187;0.2213
2023.06.14;D231018;2023.10.18;95.7281;95.8116;0
2023.06.14;A320825B22;2032.08.25;99.1585;99.59;0.8922
2023.06.14;D231227;2023.12.27;93.6281;93.7093;0
2023.06.14;A261021H23;2026.10.21;100.805;101.564;3.826
2023.06.14;D230920;2023.09.20;96.6736;96.7067;0
2023.06.14;D240221;2024.02.21;92.2807;92.43;0
2023.06.14;D231129;2023.11.29;94.3467;94.4632;0
2023.06.14;D240430;2024.04.30;90.5457;90.6629;0
2023.06.15;A231124A07;2023.11.24;96.6783;96.768;3.337
2023.06.15;A281022A11;2028.10.22;94.2572;95.3614;4.3644
2023.06.15;A250624B14;2025.06.24;91.1963;91.6528;5.3644
2023.06.15;A240626B15;2024.06.26;91.2608;91.4701;2.9096
2023.06.15;A311022A15;2031.10.22;76.3235;77.7967;2.1014
2023.06.15;A271027A16;2027.10.27;81.0405;81.85;1.8986
2023.06.15;A261222D17;2026.12.22;81.8484;82.5149;1.3185
2023.06.15;A381027A18;2038.10.27;64.1469;66.0048;1.8986
2023.06.15;A241024C18;2024.10.24;88.8076;89.0883;1.6027
2023.06.15;A300821A19;2030.08.21;76.9122;78.1773;2.4493
2023.06.15;A251126C19;2025.11.26;81.9551;82.3931;0.5507
2023.06.15;A270422B20;2027.04.22;100.3;100.75;2.4435
2023.06.15;A410425A20;2041.04.25;61.437;63.5507;0.418
2023.06.15;A290523A20;2029.05.23;74.4737;75.5311;0.1257
2023.06.15;A260422E20;2026.04.22;81.1593;81.7463;0.2213
2023.06.15;A330420A20;2033.04.20;67.3694;68.756;0.3443
2023.06.15;A340622A21;2034.06.22;65.0881;66.7993;2.2068
2023.06.15;A290822B21;2029.08.22;100.29;100.74;1.076
2023.06.15;A260826F21;2026.08.26;79.9203;80.5686;1.2041
2023.06.15;A510428G21;2051.04.28;64.3262;66.7608;0.5246
2023.06.15;A280323B22;2028.03.23;85.7248;86.6309;1.0328
2023.06.15;A321124A22;2032.11.24;83.8779;85.5174;2.6418
2023.06.15;A320527G22;2032.05.27;82.851;84.4142;0.2336
2023.06.15;D231018;2023.10.18;95.7606;95.8498;0
2023.06.15;A320825B22;2032.08.25;99.15;99.59;0.9368
2023.06.15;D231227;2023.12.27;93.6585;93.7394;0
2023.06.15;A261021H23;2026.10.21;100.888;101.6474;3.8521
2023.06.15;D230920;2023.09.20;96.7064;96.7366;0
2023.06.15;D240221;2024.02.21;92.428;92.5174;0
2023.06.15;D231129;2023.11.29;94.3083;94.424;0
2023.06.15;D240430;2024.04.30;90.3978;90.5797;0
2023.06.16;A231124A07;2023.11.24;96.6629;96.7714;3.3534
2023.06.16;A281022A11;2028.10.22;94.2191;95.24;4.3829
2023.06.16;A250624B14;2025.06.24;91.1753;91.5984;5.3795
2023.06.16;A240626B15;2024.06.26;91.2581;91.4751;2.9178
2023.06.16;A311022A15;2031.10.22;76.0699;77.5367;2.1103
2023.06.16;A271027A16;2027.10.27;80.8961;81.7345;1.9068
2023.06.16;A261222D17;2026.12.22;81.7078;82.398;1.326
2023.06.16;A381027A18;2038.10.27;63.6619;65.646;1.9068
2023.06.16;A241024C18;2024.10.24;88.764;89.0655;1.6096
2023.06.16;A300821A19;2030.08.21;76.7339;77.995;2.4575
2023.06.16;A251126C19;2025.11.26;81.8824;82.3741;0.5534
2023.06.16;A270422B20;2027.04.22;100.2;100.65;2.4888
2023.06.16;A410425A20;2041.04.25;61.1455;63.1692;0.4262
2023.06.16;A290523A20;2029.05.23;74.4054;75.4217;0.1311
2023.06.16;A260422E20;2026.04.22;81.0708;81.6564;0.2254
2023.06.16;A330420A20;2033.04.20;67.0479;68.4821;0.3504
2023.06.16;A340622A21;2034.06.22;64.9201;66.5063;2.213
2023.06.16;A290822B21;2029.08.22;100.25;100.3736;1.1208
2023.06.16;A260826F21;2026.08.26;79.8204;80.467;1.2082
2023.06.16;A510428G21;2051.04.28;63.8045;66.3923;0.5355
2023.06.16;A280323B22;2028.03.23;85.6967;86.5668;1.0451
2023.06.16;A321124A22;2032.11.24;83.6419;85.0916;2.6548
2023.06.16;A320527G22;2032.05.27;82.512;84.0668;0.2459
2023.06.16;D231018;2023.10.18;95.7931;95.8817;0
